Type_of_aggregates,Design_F'c (Mpa),Curing_age_(days),Cs_(Mpa),Er_(ohm-cm),UPV_(m/s)
Recycled,28,14,32.614,5.2278,4367.9659
Recycled,28,14,32.614,5.13,4372.0092
Recycled,28,14,32.614,5.7343,4401.4788
Recycled,28,14,32.614,5.8592,4356.512
Recycled,28,28,32.6395,7.1105,4313.858
Recycled,28,28,32.6361,7.0901,4327.1695
Recycled,28,28,33.5193,7.1998,4293.078
Recycled,28,28,33.3331,7.1174,4342.1466
Recycled,28,28,33.3018,7.1006,4334.9313
Recycled,28,28,34.0272,7.198,4348.929
Recycled,28,28,33.4357,7.1637,4296.733
Recycled,28,28,32.9056,7.1823,4347.6687
Recycled,28,28,33.2483,7.1203,4341.6469
Recycled,28,28,33.8484,7.073,4314.7735
Recycled,28,28,34.0738,7.2017,4345.7929
Recycled,28,28,33.8022,7.173,4333.2908
Recycled,28,28,32.9454,7.0727,4311.9099
Recycled,28,28,33.6468,7.1455,4328.4621
Recycled,28,28,33.9783,7.1594,4342.3537
Recycled,28,28,33.5049,7.1616,4294.0083
Recycled,28,28,33.1789,7.1126,4307.8398
Recycled,28,28,32.8386,7.0887,4300.1004
Recycled,28,28,33.3777,7.0969,4315.7256
Recycled,28,28,32.9262,7.2161,4342.3202
Recycled,28,28,32.7054,6.8994,4313.789
Recycled,28,28,33.4489,6.9965,4310.2641
Recycled,28,28,32.7019,6.7951,4331.3664
Recycled,28,28,33.1122,6.8006,4314.3173
Recycled,28,28,33.0696,7.0104,4310.3937
Recycled,28,28,32.7081,7.1622,4295.0722
Recycled,28,28,32.7337,6.75,4331.8346
Recycled,28,28,32.8861,6.5176,4304.3624
Recycled,28,28,33.861,6.7382,4355.3761
Recycled,28,28,32.8909,6.9058,4300.7369
Recycled,28,28,33.4172,6.3532,4347.6779
Recycled,28,28,33.6549,7.1586,4351.4528
Recycled,28,28,33.3322,7.1851,4305.3912
Recycled,28,28,32.8892,7.1748,4294.4209
Recycled,28,28,33.3094,6.9466,4301.0986
Recycled,28,28,33.7107,6.8122,4293.9094
Recycled,28,28,33.5754,6.9702,4292.1723
Recycled,28,28,33.8157,6.7968,4312.3021
Recycled,28,28,33.5802,6.3347,4355.3127
Recycled,28,28,33.8115,6.4669,4301.0191
Recycled,28,28,33.1713,6.2832,4301.9792
Recycled,28,28,32.8882,6.2832,4299.4701
Recycled,28,28,32.6532,6.2832,4307.1243
Recycled,28,28,32.8411,6.2832,4319.9192
Recycled,28,28,33.172,6.2832,4311.1402
Recycled,28,28,32.8237,6.2832,4326.719
Recycled,28,28,33.1373,6.2832,4294.4991
Recycled,28,28,32.9806,6.2832,4296.0057
Recycled,28,28,32.7438,6.2832,4299.78
Recycled,28,28,32.9767,6.2832,4317.522
Recycled,28,28,32.8249,6.2832,4305.497
Recycled,28,28,33.0956,6.2832,4304.0816
Recycled,28,28,33.1078,6.2832,4299.8781
Recycled,28,28,32.9292,6.2832,4316.7887
Recycled,28,28,32.7615,6.2832,4324.3706
Recycled,28,28,32.7323,6.2832,4299.3642
Recycled,28,28,32.8183,6.2832,4312.8777
Recycled,28,28,33.0459,6.2832,4296.0777
Recycled,28,28,33.1528,6.2832,4305.8419
Recycled,28,28,33.0661,6.2832,4315.1136
Recycled,28,28,33.2744,6.3491,4329
Recycled,28,28,33.2744,6.3742,4329
Recycled,28,28,33.2744,6.5217,4329
Recycled,28,28,33.2744,6.2918,4329
Recycled,28,28,33.2744,6.5094,4329
Recycled,28,28,33.2744,6.3757,4329
Recycled,28,28,33.2744,6.4476,4329
Recycled,28,28,33.2744,6.5339,4329
Recycled,28,28,33.2744,6.3127,4329
Recycled,28,28,33.2744,6.2857,4329
Recycled,28,28,33.2744,6.3589,4329
Recycled,28,28,33.2744,6.4197,4329
Recycled,28,28,33.2744,6.6108,4329
Recycled,28,28,33.2744,6.4375,4329
Recycled,28,28,33.2744,6.5023,4329
Recycled,28,28,33.2744,6.3217,4329
Recycled,28,28,33.2744,6.3373,4329
Recycled,28,28,33.2744,6.6496,4329
Recycled,28,28,33.2744,6.543,4329
Recycled,28,28,33.2744,6.3113,4329
Recycled,28,90,35.4155,10.2102,4565.6737
Recycled,28,90,35.4682,10.2102,4558.6543
Recycled,28,90,35.4539,10.2102,4505.9074
Recycled,28,90,35.4181,10.2102,4506.2105
Recycled,28,90,35.5685,10.2102,4566.724
Recycled,28,90,35.4588,10.2102,4552.8345
Recycled,28,90,35.6398,10.2102,4522.9932
Recycled,28,90,35.4932,10.2102,4556.6229
Recycled,28,90,35.4976,10.2102,4533.3473
Recycled,28,90,35.3996,10.2102,4514.3462
Recycled,28,90,35.5947,10.2102,4557.6199
Recycled,28,90,35.383,10.2102,4524.2043
Recycled,28,90,35.3702,10.2102,4558.6904
Recycled,28,90,35.5539,10.2102,4520.398
Recycled,28,90,35.4706,10.2102,4508.4891
Recycled,28,90,35.4981,10.2102,4553.8904
Recycled,28,90,35.5174,10.2102,4515.9735
Recycled,28,90,35.5461,10.2102,4565.8914
Recycled,28,90,35.553,10.2102,4549.0159
Recycled,28,90,35.6245,10.2102,4578.1799
Recycled,28,90,35.886,10.571,4494.1245
Recycled,28,90,35.6838,10.5276,4501.1348
Recycled,28,90,36.0143,10.3834,4502.8871
Recycled,28,90,36.3005,10.3411,4494.5691
Recycled,28,90,35.5472,10.2569,4502.9667
Recycled,28,90,36.4697,10.3853,4503.2711
Recycled,28,90,36.6084,10.3063,4497.5829
Recycled,28,90,36.4727,10.2583,4501.858
Recycled,28,90,36.0126,10.51,4497.0159
Recycled,28,90,36.2466,10.4151,4502.6425
Recycled,28,90,35.9744,10.302,4501.2802
Recycled,28,90,35.9236,10.3998,4499.1394
Recycled,28,90,35.4094,10.5397,4503.8991
Recycled,28,90,36.6041,10.5218,4503.8133
Recycled,28,90,35.4215,10.4159,4501.5795
Recycled,28,90,36.0007,10.3667,4501.4169
Recycled,28,90,35.8798,10.213,4499.0563
Recycled,28,90,36.0783,10.4753,4502.626
Recycled,28,90,36.6995,10.218,4503.4892
Recycled,28,90,36.5714,10.2499,4494.7292
Recycled,28,90,36.6927,10.88,4491.6284
Recycled,28,90,36.213,10.793,4490.2291
Recycled,28,90,36.3979,10.7701,4490.5461
Recycled,28,90,36.4575,10.7661,4491.4273
Recycled,28,90,36.1863,10.8413,4491.6262
Recycled,28,90,36.1541,10.8304,4490.342
Recycled,28,90,36.0765,10.8778,4493.6055
Recycled,28,90,36.5794,10.6836,4490.5819
Recycled,28,90,36.1569,10.9107,4491.764
Recycled,28,90,36.5093,10.8147,4492.4131
Recycled,28,90,36.4443,10.6137,4493.3341
Recycled,28,90,36.1905,10.8388,4493.698
Recycled,28,90,36.4713,10.8597,4490.3595
Recycled,28,90,36.4349,10.8791,4492.0842
Recycled,28,90,36.6448,10.6251,4492.2156
Recycled,28,90,36.2838,10.8185,4492.7526
Recycled,28,90,36.2438,10.7427,4492.4105
Recycled,28,90,36.5135,10.6609,4492.4299
Recycled,28,90,36.4902,10.8073,4492.5266
Recycled,28,90,36.2419,10.7015,4493.3781
Recycled,28,90,36.0754,10.8504,4503.0857
Recycled,28,90,36.0754,10.7181,4496.9817
Recycled,28,90,36.0754,10.9038,4521.4263
Recycled,28,90,36.0754,10.6512,4500.0518
Recycled,28,90,36.0754,10.725,4512.0773
Recycled,28,90,36.0754,10.7582,4500.2659
Recycled,28,90,36.0754,10.6553,4539.1002
Recycled,28,90,36.0754,10.682,4515.4987
Recycled,28,90,36.0754,10.6057,4523.507
Recycled,28,90,36.0754,10.8958,4514.892
Recycled,28,90,36.0754,10.9006,4518.2072
Recycled,28,90,36.0754,10.6622,4535.052
Recycled,28,90,36.0754,10.6696,4495.1022
Recycled,28,90,36.0754,10.6755,4532.0364
Recycled,28,90,36.0754,10.8284,4524.7609
Recycled,28,90,36.0754,10.7298,4508.3277
Recycled,28,90,36.0754,10.8821,4517.8989
Recycled,28,90,36.0754,10.7025,4539.9999
Recycled,28,90,36.0754,10.6935,4533.6561
Recycled,28,90,36.0754,10.6388,4509.6203
Recycled,28,7,28.3031,5.0292,4366.9568
Recycled,28,7,28.3016,4.9653,4342.1124
Recycled,28,7,28.297,4.992,4365.1789
Recycled,28,7,28.5686,5.0701,4364.3969
Recycled,28,7,27.6766,5.0038,4346.8022
Recycled,28,7,27.9082,5.0627,4352.3162
Recycled,28,7,28.3594,4.9993,4356.8033
Recycled,28,7,28.0966,4.9556,4363.7428
Recycled,28,7,27.8037,5.0119,4330.9919
Recycled,28,7,28.2136,5.0582,4342.8799
Recycled,28,7,28.3751,5.0468,4338.857
Recycled,28,7,27.8716,4.9545,4351.2402
Recycled,28,7,27.8215,5.0175,4358.6947
Recycled,28,7,27.9009,5.0296,4372.9555
Recycled,28,7,27.9744,4.9778,4347.0582
Recycled,28,7,27.832,4.9735,4337.0724
Recycled,28,7,28.0825,5.0997,4357.6654
Recycled,28,7,28.2644,5.0458,4329.0617
Recycled,28,7,28.5921,4.9862,4329.7154
Recycled,28,7,28.0134,5.017,4349.1983
Recycled,28,7,27.773,5.1462,4387.4269
Recycled,28,7,27.797,5.4134,4380.3793
Recycled,28,7,27.7507,5.2445,4381.7691
Recycled,28,7,28.1196,5.3227,4377.1629
Recycled,28,7,27.6126,5.342,4383.5345
Recycled,28,7,28.0841,5.2435,4377.2752
Recycled,28,7,27.6424,5.2302,4390.517
Recycled,28,7,28.054,5.4188,4376.0598
Recycled,28,7,27.7644,5.415,4382.3934
Recycled,28,7,28.1889,5.0089,4389.2473
Recycled,28,7,28.4446,5.2529,4377.5781
Recycled,28,7,27.6832,5.5236,4390.1297
Recycled,28,7,27.8364,5.32,4394.466
Recycled,28,7,27.8501,5.3359,4386.8893
Recycled,28,7,27.9601,5.2743,4383.4334
Recycled,28,7,28.0195,5.1914,4376.6674
Recycled,28,7,27.7132,4.9808,4387.6714
Recycled,28,7,28.0176,5.134,4383.2329
Recycled,28,7,28.2967,5.3307,4395.1882
Recycled,28,7,28.1587,5.5585,4383.9528
Recycled,28,7,28.4289,5.4519,4359.0624
Recycled,28,7,28.2545,5.3822,4373.2621
Recycled,28,7,28.2447,5.3174,4327.0258
Recycled,28,7,28.558,5.2129,4356.5875
Recycled,28,7,28.3816,5.3581,4369.7785
Recycled,28,7,28.0967,5.411,4366.604
Recycled,28,7,28.3068,5.1888,4361.1941
Recycled,28,7,28.3026,5.1903,4393.9936
Recycled,28,7,28.1955,5.4304,4380.9941
Recycled,28,7,28.492,5.1599,4332.2243
Recycled,28,7,28.236,5.5523,4378.6955
Recycled,28,7,28.4645,5.2272,4388.8788
Recycled,28,7,28.3065,5.3633,4381.6673
Recycled,28,7,28.2698,5.2131,4336.0687
Recycled,28,7,28.4049,5.2423,4340.2304
Recycled,28,7,28.4909,5.2289,4344.3602
Recycled,28,7,28.0977,5.1801,4383.7678
Recycled,28,7,28.3763,5.1825,4377.9014
Recycled,28,7,28.3288,5.557,4376.8624
Recycled,28,7,28.2698,5.1815,4376.311
Recycled,28,7,28.0607,5.1051,4328.7968
Recycled,28,7,28.0607,5.1051,4325.5067
Recycled,28,7,28.0607,5.1051,4328.5164
Recycled,28,7,28.0607,5.1051,4326.8795
Recycled,28,7,28.0607,5.1051,4328.7048
Recycled,28,7,28.0607,5.1051,4326.438
Recycled,28,7,28.0607,5.1051,4326.9883
Recycled,28,7,28.0607,5.1051,4326.1752
Recycled,28,7,28.0607,5.1051,4326.1274
Recycled,28,7,28.0607,5.1051,4325.9802
Recycled,28,7,28.0607,5.1051,4327.6703
Recycled,28,7,28.0607,5.1051,4325.9585
Recycled,28,7,28.0607,5.1051,4327.7506
Recycled,28,7,28.0607,5.1051,4328.9783
Recycled,28,7,28.0607,5.1051,4328.3672
Recycled,28,7,28.0607,5.1051,4326.7813
Recycled,28,7,28.0607,5.1051,4326.517
Recycled,28,7,28.0607,5.1051,4327.6567
Recycled,28,7,28.0607,5.1051,4327.7956
Recycled,28,7,28.0607,5.1051,4327.8648
Recycled,28,14,32.2741,5.9299,4393.3274
Recycled,28,14,32.3633,5.8915,4421.2911
Recycled,28,14,32.3483,6.1921,4374.0733
Recycled,28,14,32.2926,5.9854,4406.7474
Recycled,28,14,32.2851,5.9572,4415.9252
Recycled,28,14,32.3068,5.9319,4386.7024
Recycled,28,14,32.3151,6.2049,4411.2882
Recycled,28,14,32.2748,6.2735,4402.2277
Recycled,28,14,32.2939,5.9837,4417.1882
Recycled,28,14,32.2977,6.1597,4392.4385
Recycled,28,14,32.2936,5.983,4368.1356
Recycled,28,14,32.2813,5.9897,4379.5694
Recycled,28,14,32.2728,6.1029,4370.4962
Recycled,28,14,32.2711,5.9777,4391.6185
Recycled,28,14,32.2771,6.0446,4384.8124
Recycled,28,14,32.3374,6.085,4402.7109
Recycled,28,14,32.3587,5.8933,4405.1454
Recycled,28,14,32.2864,6.1799,4399.0348
Recycled,28,14,32.3472,6.1303,4385.724
Recycled,28,14,32.361,6.0227,4370.6935
Recycled,28,14,33.2479,6.1287,4449.0495
Recycled,28,14,32.9551,6.0593,4450.9887
Recycled,28,14,32.69,6.019,4427.9307
Recycled,28,14,33.0029,6.0445,4411.0376
Recycled,28,14,33.3534,6.0957,4444.8436
Recycled,28,14,33.0843,5.9557,4411.6956
Recycled,28,14,32.8023,6.1216,4406.509
Recycled,28,14,32.9619,6.1304,4463.7703
Recycled,28,14,32.5006,5.9144,4452.0006
Recycled,28,14,32.5691,5.9323,4417.5049
Recycled,28,14,32.53,6.0671,4390.816
Recycled,28,14,32.5988,6.0537,4381.9948
Recycled,28,14,33.4652,5.9221,4389.9765
Recycled,28,14,33.0833,6.1349,4399.1677
Recycled,28,14,33.3211,6.0506,4446.6178
Recycled,28,14,32.7626,6.0645,4401.0242
Recycled,28,14,32.483,5.9118,4374.7523
Recycled,28,14,33.2083,5.9228,4382.6475
Recycled,28,14,33.3766,6.0289,4371.989
Recycled,28,14,32.7204,6.1649,4429.5644
Recycled,28,14,33.4353,6.215,4419.1154
Recycled,28,14,32.9657,6.0537,4332.9252
Recycled,28,14,32.9871,6.3267,4433.1232
Recycled,28,14,33.4484,5.9303,4324.9292
Recycled,28,14,33.0044,5.968,4430.6727
Recycled,28,14,33.2941,6.234,4439.9067
Recycled,28,14,33.4098,6.178,4390.7106
Recycled,28,14,33.4596,6.0642,4342.5206
Recycled,28,14,33.3885,6.3045,4335.5435
Recycled,28,14,33.2253,6.228,4320.4642
Recycled,28,14,33.4908,6.2432,4414.9617
Recycled,28,14,33.1944,6.2795,4329.0575
Recycled,28,14,33.5212,6.3618,4391.0717
Recycled,28,14,33.2767,6.0774,4435.3003
Recycled,28,14,33.347,6.3915,4385.2906
Recycled,28,14,32.996,6.2359,4348.6666
Recycled,28,14,33.3639,6.2525,4411.9561
Recycled,28,14,33.292,6.3695,4346.2101
Recycled,28,14,33.1583,6.3772,4450.1174
Recycled,28,14,33.3191,6.0893,4338.1443
Recycled,28,14,32.9636,6.2857,4415.1059
Recycled,28,14,32.9636,6.429,4342.0028
Recycled,28,14,32.9636,6.3913,4369.6406
Recycled,28,14,32.9636,6.3539,4416.4109
Recycled,28,14,32.9636,6.3981,4331.9816
Recycled,28,14,32.9636,6.4035,4414.0009
Recycled,28,14,32.9636,6.4066,4331.0981
Recycled,28,14,32.9636,6.2908,4375.026
Recycled,28,14,32.9636,6.3165,4444.1946
Recycled,28,14,32.9636,6.4152,4363.9947
Recycled,28,14,32.9636,6.3627,4398.9757
Recycled,28,14,32.9636,6.418,4342.0653
Recycled,28,14,32.9636,6.3585,4363.8431
Recycled,28,14,32.9636,6.3803,4350.531
Recycled,28,14,32.9636,6.3916,4420.7668
Recycled,28,14,32.9636,6.364,4429.9969
Recycled,28,14,32.9636,6.2855,4353.7524
Recycled,28,14,32.9636,6.4294,4329.7573
Recycled,28,14,32.9636,6.4111,4451.9008
Recycled,28,14,32.9636,6.3033,4448.3703
Recycled,28,28,34.6427,7.4613,4508.3931
Recycled,28,28,34.1673,7.4613,4510.1225
Recycled,28,28,33.7531,7.4613,4513.3556
Recycled,28,28,32.7995,7.4613,4513.3506
Recycled,28,28,33.2342,7.4613,4504.2249
Recycled,28,28,34.709,7.4613,4515.967
Recycled,28,28,35.0642,7.4613,4510.939
Recycled,28,28,34.7598,7.4613,4504.1292
Recycled,28,28,32.8227,7.4613,4512.2789
Recycled,28,28,33.423,7.4613,4504.277
Recycled,28,28,34.7922,7.4613,4505.3644
Recycled,28,28,32.7165,7.4613,4512.7278
Recycled,28,28,34.7785,7.4613,4515.8435
Recycled,28,28,33.8637,7.4613,4515.7086
Recycled,28,28,34.1852,7.4613,4506.9813
Recycled,28,28,33.9187,7.4613,4509.3945
Recycled,28,28,34.9271,7.4613,4508.4881
Recycled,28,28,34.262,7.4613,4511.8623
Recycled,28,28,34.4226,7.4613,4512.912
Recycled,28,28,34.4682,7.4613,4514.5848
Recycled,28,28,34.7678,7.4613,4479.1871
Recycled,28,28,32.6925,7.4613,4513.7078
Recycled,28,28,34.6737,7.4613,4498.6593
Recycled,28,28,33.4546,7.4613,4486.6329
Recycled,28,28,34.1213,7.4613,4506.0014
Recycled,28,28,34.7813,7.4613,4465.1354
Recycled,28,28,32.8324,7.4613,4488.8051
Recycled,28,28,34.1729,7.4613,4509.1357
Recycled,28,28,33.5542,7.4613,4507.0071
Recycled,28,28,32.8725,7.4613,4485.9711
Recycled,28,28,33.7342,7.4613,4499.3725
Recycled,28,28,33.6656,7.4613,4496.8462
Recycled,28,28,34.6077,7.4613,4501.4656
Recycled,28,28,34.1161,7.4613,4485.3602
Recycled,28,28,33.2493,7.4613,4494.9272
Recycled,28,28,34.1091,7.4613,4466.4758
Recycled,28,28,34.0825,7.4613,4501.1867
Recycled,28,28,34.6534,7.4613,4507.9161
Recycled,28,28,34.6197,7.4613,4508.4139
Recycled,28,28,33.379,7.4613,4479.7602
Recycled,28,28,34.3924,7.3718,4430.2006
Recycled,28,28,33.9565,7.386,4456.275
Recycled,28,28,33.8184,7.3143,4428.4157
Recycled,28,28,33.8836,7.3397,4447.4615
Recycled,28,28,34.3084,7.3448,4434.8141
Recycled,28,28,34.2102,7.4223,4437.5438
Recycled,28,28,33.8165,7.4119,4456.3361
Recycled,28,28,34.6943,7.4065,4444.7446
Recycled,28,28,34.4533,7.3295,4445.2803
Recycled,28,28,34.5863,7.3422,4428.6058
Recycled,28,28,33.9256,7.3901,4463.6957
Recycled,28,28,34.8053,7.4293,4424.0747
Recycled,28,28,34.5613,7.4597,4457.5415
Recycled,28,28,34.2443,7.3721,4445.9212
Recycled,28,28,34.1703,7.3745,4437.6054
Recycled,28,28,34.4123,7.3397,4460.2273
Recycled,28,28,34.5875,7.3607,4454.0026
Recycled,28,28,34.4043,7.3473,4449.4855
Recycled,28,28,34.4444,7.3736,4463.4535
Recycled,28,28,34.775,7.4289,4433.8932
Recycled,28,28,33.7294,7.4483,4423.9838
Recycled,28,28,33.7294,7.4588,4423.0097
Recycled,28,28,33.7294,7.351,4426.1356
Recycled,28,28,33.7294,7.3152,4426.3232
Recycled,28,28,33.7294,7.4193,4428.1136
Recycled,28,28,33.7294,7.4519,4431.5696
Recycled,28,28,33.7294,7.3856,4429.2822
Recycled,28,28,33.7294,7.3058,4434.3569
Recycled,28,28,33.7294,7.416,4425.8412
Recycled,28,28,33.7294,7.3538,4423.0539
Recycled,28,28,33.7294,7.3556,4427.2265
Recycled,28,28,33.7294,7.3758,4423.1614
Recycled,28,28,33.7294,7.4254,4427.663
Recycled,28,28,33.7294,7.4165,4434.731
Recycled,28,28,33.7294,7.4037,4424.7442
Recycled,28,28,33.7294,7.3298,4428.7573
Recycled,28,28,33.7294,7.3951,4423.381
Recycled,28,28,33.7294,7.3363,4426.3906
Recycled,28,28,33.7294,7.4508,4429.8726
Recycled,28,28,33.7294,7.3958,4430.9088
Recycled,28,90,40.2799,13.6096,4508.9807
Recycled,28,90,39.9427,13.4723,4513.4312
Recycled,28,90,40.1159,13.2554,4519.6313
Recycled,28,90,40.2556,14.4621,4525.9237
Recycled,28,90,40.3661,13.128,4559.1886
Recycled,28,90,40.3134,14.3795,4575.716
Recycled,28,90,39.5316,13.0849,4529.6279
Recycled,28,90,39.6934,13.0653,4575.9467
Recycled,28,90,40.4764,14.1225,4532.6046
Recycled,28,90,39.6,13.8454,4575.9387
Recycled,28,90,40.2135,13.6467,4576.4462
Recycled,28,90,39.5179,13.7574,4569.8576
Recycled,28,90,39.5686,13.4793,4549.7144
Recycled,28,90,40.0941,13.43,4572.9091
Recycled,28,90,40.1379,13.101,4566.8984
Recycled,28,90,40.3128,13.7328,4516.0854
Recycled,28,90,40.0584,14.0689,4525.5744
Recycled,28,90,40.1485,13.679,4532.4546
Recycled,28,90,39.5883,13.1941,4545.9176
Recycled,28,90,40.1763,13.0046,4574.0389
Recycled,28,90,40.404,12.9591,4503.2364
Recycled,28,90,39.6257,12.9591,4501.8335
Recycled,28,90,39.8151,12.9591,4501.4494
Recycled,28,90,39.8044,12.9591,4498.5154
Recycled,28,90,40.0887,12.9591,4502.0825
Recycled,28,90,39.9352,12.9591,4502.7958
Recycled,28,90,39.4396,12.9591,4497.3952
Recycled,28,90,39.8448,12.9591,4500.6206
Recycled,28,90,40.0422,12.9591,4495.8361
Recycled,28,90,39.475,12.9591,4496.0568
Recycled,28,90,39.6469,12.9591,4502.4468
Recycled,28,90,40.3096,12.9591,4495.179
Recycled,28,90,40.1418,12.9591,4502.3542
Recycled,28,90,40.3533,12.9591,4494.9723
Recycled,28,90,39.4195,12.9591,4499.1945
Recycled,28,90,39.408,12.9591,4494.3076
Recycled,28,90,39.8671,12.9591,4496.2799
Recycled,28,90,39.6427,12.9591,4498.5388
Recycled,28,90,40.0914,12.9591,4503.7677
Recycled,28,90,40.3699,12.9591,4499.9363
Recycled,28,90,40.2591,13.2212,4490.1296
Recycled,28,90,40.1819,13.5311,4490.4293
Recycled,28,90,40.3553,13.9526,4492.4584
Recycled,28,90,40.3493,13.0775,4493.2664
Recycled,28,90,40.2941,13.4855,4493.6396
Recycled,28,90,40.2067,13.6515,4490.4629
Recycled,28,90,40.5025,14.0256,4491.3931
Recycled,28,90,40.2805,13.8049,4491.1261
Recycled,28,90,40.4992,14.0967,4493.2046
Recycled,28,90,40.4945,13.8645,4492.4907
Recycled,28,90,40.2497,13.0453,4493.3498
Recycled,28,90,40.353,13.588,4491.0559
Recycled,28,90,40.5782,13.9631,4491.3727
Recycled,28,90,40.1706,13.6001,4490.2595
Recycled,28,90,40.2041,13.0388,4491.6748
Recycled,28,90,40.2062,12.9723,4491.9208
Recycled,28,90,40.3684,13.6385,4491.4675
Recycled,28,90,40.3525,13.6164,4490.2613
Recycled,28,90,40.5664,13.5656,4491.7888
Recycled,28,90,40.2586,13.3977,4493.1663
Recycled,28,90,40.1515,14.1372,4515.1891
Recycled,28,90,40.1515,14.1372,4510.2117
Recycled,28,90,40.1515,14.1372,4519.944
Recycled,28,90,40.1515,14.1372,4514.2912
Recycled,28,90,40.1515,14.1372,4513.989
Recycled,28,90,40.1515,14.1372,4508.6604
Recycled,28,90,40.1515,14.1372,4543.7566
Recycled,28,90,40.1515,14.1372,4520.2116
Recycled,28,90,40.1515,14.1372,4510.1176
Recycled,28,90,40.1515,14.1372,4522.6628
Recycled,28,90,40.1515,14.1372,4507.6546
Recycled,28,90,40.1515,14.1372,4531.8992
Recycled,28,90,40.1515,14.1372,4496.5291
Recycled,28,90,40.1515,14.1372,4528.4469
Recycled,28,90,40.1515,14.1372,4539.4454
Recycled,28,90,40.1515,14.1372,4534.8137
Recycled,28,90,40.1515,14.1372,4532.4847
Recycled,28,90,40.1515,14.1372,4511.0457
Recycled,28,90,40.1515,14.1372,4537.9405
Recycled,28,90,40.1515,14.1372,4501.0565
